,Date,Reporting_District_ID,Arrest_Count,Call_Count
195358,2019-12-30,2055,1,2.0
195359,2019-12-30,2091,1,2.0
195360,2019-12-30,2134,1,7.0
195361,2019-12-30,2137,1,2.0
195362,2019-12-30,2146,1,7.0
195363,2019-12-30,2156,1,6.0
195364,2019-12-30,2157,1,6.0
195365,2019-12-30,2173,2,5.0
195366,2019-12-30,2187,1,10.0
195367,2019-12-31,111,1,13.0
195368,2019-12-31,119,7,7.0
195369,2019-12-31,138,1,7.0
195370,2019-12-31,151,1,3.0
195371,2019-12-31,153,1,5.0
195372,2019-12-31,154,1,7.0
195373,2019-12-31,158,1,4.0
195374,2019-12-31,162,2,7.0
195375,2019-12-31,164,1,2.0
195376,2019-12-31,176,2,5.0
195377,2019-12-31,216,1,3.0
195378,2019-12-31,236,1,5.0
195379,2019-12-31,245,1,7.0
195380,2019-12-31,246,1,3.0
195381,2019-12-31,249,1,4.0
195382,2019-12-31,251,1,3.0
195383,2019-12-31,289,2,3.0
195384,2019-12-31,314,1,1.0
195385,2019-12-31,355,1,4.0
195386,2019-12-31,362,1,5.0
195387,2019-12-31,374,1,2.0
195388,2019-12-31,375,1,8.0
195389,2019-12-31,376,1,5.0
195390,2019-12-31,392,1,7.0
195391,2019-12-31,397,1,5.0
195392,2019-12-31,429,1,2.0
195393,2019-12-31,455,1,6.0
195394,2019-12-31,462,1,2.0
195395,2019-12-31,491,1,3.0
195396,2019-12-31,499,1,3.0
195397,2019-12-31,503,1,3.0
195398,2019-12-31,515,1,7.0
195399,2019-12-31,524,1,2.0
195400,2019-12-31,563,1,3.0
195401,2019-12-31,565,1,1.0
195402,2019-12-31,585,1,6.0
195403,2019-12-31,636,1,7.0
195404,2019-12-31,637,3,5.0
195405,2019-12-31,644,1,9.0
195406,2019-12-31,645,3,16.0
195407,2019-12-31,646,4,9.0
195408,2019-12-31,724,1,1.0
195409,2019-12-31,762,1,3.0
195410,2019-12-31,765,2,7.0
195411,2019-12-31,836,1,6.0
195412,2019-12-31,842,2,4.0
195413,2019-12-31,853,1,2.0
195414,2019-12-31,882,1,2.0
195415,2019-12-31,884,2,3.0
195416,2019-12-31,911,1,11.0
195417,2019-12-31,916,1,2.0
195418,2019-12-31,926,1,5.0
195419,2019-12-31,935,2,5.0
195420,2019-12-31,941,1,8.0
195421,2019-12-31,969,1,3.0
195422,2019-12-31,989,1,10.0
195423,2019-12-31,1008,2,3.0
195424,2019-12-31,1034,1,6.0
195425,2019-12-31,1043,2,6.0
195426,2019-12-31,1063,1,4.0
195427,2019-12-31,1145,1,2.0
195428,2019-12-31,1159,1,1.0
195429,2019-12-31,1233,1,8.0
195430,2019-12-31,1248,1,5.0
195431,2019-12-31,1253,1,5.0
195432,2019-12-31,1255,2,2.0
195433,2019-12-31,1256,1,10.0
195434,2019-12-31,1263,1,5.0
195435,2019-12-31,1267,1,8.0
195436,2019-12-31,1268,1,9.0
195437,2019-12-31,1325,1,1.0
195438,2019-12-31,1327,1,3.0
195439,2019-12-31,1343,1,5.0
195440,2019-12-31,1352,1,8.0
195441,2019-12-31,1371,1,5.0
195442,2019-12-31,1373,1,2.0
195443,2019-12-31,1395,1,3.0
195444,2019-12-31,1411,4,4.0
195445,2019-12-31,1412,1,9.0
195446,2019-12-31,1431,1,14.0
195447,2019-12-31,1441,1,5.0
195448,2019-12-31,1475,1,2.0
195449,2019-12-31,1485,1,8.0
195450,2019-12-31,1494,3,2.0
195451,2019-12-31,1505,1,6.0
195452,2019-12-31,1506,1,2.0
195453,2019-12-31,1511,2,2.0
195454,2019-12-31,1513,1,5.0
195455,2019-12-31,1515,1,2.0
195456,2019-12-31,1516,1,1.0
195457,2019-12-31,1521,1,3.0
195458,2019-12-31,1526,2,5.0
195459,2019-12-31,1532,1,6.0
195460,2019-12-31,1548,1,6.0
195461,2019-12-31,1549,1,8.0
195462,2019-12-31,1553,1,2.0
195463,2019-12-31,1555,1,9.0
195464,2019-12-31,1565,1,
195465,2019-12-31,1612,2,8.0
195466,2019-12-31,1621,1,3.0
195467,2019-12-31,1622,1,3.0
195468,2019-12-31,1633,1,4.0
195469,2019-12-31,1641,1,2.0
195470,2019-12-31,1643,2,1.0
195471,2019-12-31,1676,1,8.0
195472,2019-12-31,1684,1,8.0
195473,2019-12-31,1685,1,5.0
195474,2019-12-31,1687,2,1.0
195475,2019-12-31,1749,1,2.0
195476,2019-12-31,1764,1,5.0
195477,2019-12-31,1776,1,3.0
195478,2019-12-31,1785,2,5.0
195479,2019-12-31,1791,1,4.0
195480,2019-12-31,1803,1,3.0
195481,2019-12-31,1806,1,2.0
195482,2019-12-31,1824,1,8.0
195483,2019-12-31,1829,1,
195484,2019-12-31,1837,1,3.0
195485,2019-12-31,1838,1,2.0
195486,2019-12-31,1841,1,7.0
195487,2019-12-31,1842,1,7.0
195488,2019-12-31,1844,1,6.0
195489,2019-12-31,1911,1,1.0
195490,2019-12-31,1913,1,6.0
195491,2019-12-31,1915,1,2.0
195492,2019-12-31,1936,1,
195493,2019-12-31,1954,1,3.0
195494,2019-12-31,1959,1,2.0
195495,2019-12-31,1971,1,2.0
195496,2019-12-31,1982,1,6.0
195497,2019-12-31,1983,2,3.0
195498,2019-12-31,1985,5,6.0
195499,2019-12-31,1994,1,7.0
195500,2019-12-31,2024,1,2.0
195501,2019-12-31,2029,1,6.0
195502,2019-12-31,2036,1,7.0
195503,2019-12-31,2088,1,4.0
195504,2019-12-31,2126,1,1.0
195505,2019-12-31,2144,1,1.0
195506,2019-12-31,2146,2,3.0
195507,2019-12-31,2156,3,9.0
195508,2019-12-31,2189,1,10.0
195509,2020-01-01,111,1,23.0
195510,2020-01-01,112,1,3.0
195511,2020-01-01,119,1,3.0
195512,2020-01-01,122,1,
195513,2020-01-01,127,2,
195514,2020-01-01,135,1,2.0
195515,2020-01-01,145,1,1.0
195516,2020-01-01,146,1,1.0
195517,2020-01-01,152,1,6.0
195518,2020-01-01,153,1,10.0
195519,2020-01-01,156,1,5.0
195520,2020-01-01,157,3,7.0
195521,2020-01-01,162,3,14.0
195522,2020-01-01,185,1,4.0
195523,2020-01-01,212,1,5.0
195524,2020-01-01,216,1,15.0
195525,2020-01-01,237,2,17.0
195526,2020-01-01,246,1,6.0
195527,2020-01-01,249,1,3.0
195528,2020-01-01,251,1,2.0
195529,2020-01-01,261,1,3.0
195530,2020-01-01,271,2,2.0
195531,2020-01-01,309,1,
195532,2020-01-01,311,2,4.0
195533,2020-01-01,315,1,2.0
195534,2020-01-01,326,1,1.0
195535,2020-01-01,329,1,2.0
195536,2020-01-01,354,1,1.0
195537,2020-01-01,361,2,2.0
195538,2020-01-01,363,1,8.0
195539,2020-01-01,374,1,5.0
195540,2020-01-01,375,1,10.0
195541,2020-01-01,393,1,2.0
195542,2020-01-01,394,1,4.0
195543,2020-01-01,397,1,3.0
195544,2020-01-01,402,1,1.0
195545,2020-01-01,416,1,3.0
195546,2020-01-01,442,1,1.0
195547,2020-01-01,445,1,1.0
195548,2020-01-01,449,1,4.0
195549,2020-01-01,453,1,1.0
195550,2020-01-01,455,1,5.0
195551,2020-01-01,463,1,1.0
195552,2020-01-01,469,1,3.0
195553,2020-01-01,483,1,
195554,2020-01-01,491,1,1.0
195555,2020-01-01,500,1,
195556,2020-01-01,521,1,3.0
195557,2020-01-01,526,1,2.0
195558,2020-01-01,529,1,7.0
195559,2020-01-01,558,1,3.0
195560,2020-01-01,636,2,16.0
195561,2020-01-01,637,1,9.0
195562,2020-01-01,643,1,8.0
195563,2020-01-01,644,1,6.0
195564,2020-01-01,646,4,13.0
195565,2020-01-01,647,1,7.0
195566,2020-01-01,668,4,3.0
195567,2020-01-01,677,3,10.0
195568,2020-01-01,678,1,3.0
195569,2020-01-01,702,1,13.0
195570,2020-01-01,706,2,4.0
195571,2020-01-01,721,1,8.0
195572,2020-01-01,734,2,6.0
195573,2020-01-01,764,1,1.0
195574,2020-01-01,767,1,3.0
195575,2020-01-01,832,1,5.0
195576,2020-01-01,858,1,2.0
195577,2020-01-01,905,1,5.0
195578,2020-01-01,906,1,4.0
195579,2020-01-01,911,1,8.0
195580,2020-01-01,926,1,9.0
195581,2020-01-01,941,2,14.0
195582,2020-01-01,961,1,
195583,2020-01-01,969,1,1.0
195584,2020-01-01,985,2,4.0
195585,2020-01-01,989,2,4.0
195586,2020-01-01,1012,1,1.0
195587,2020-01-01,1049,1,2.0
195588,2020-01-01,1061,1,3.0
195589,2020-01-01,1105,4,6.0
195590,2020-01-01,1137,1,4.0
195591,2020-01-01,1148,1,3.0
195592,2020-01-01,1172,1,4.0
195593,2020-01-01,1181,1,4.0
195594,2020-01-01,1183,1,6.0
195595,2020-01-01,1204,1,6.0
195596,2020-01-01,1207,1,
195597,2020-01-01,1232,1,3.0
195598,2020-01-01,1245,1,14.0
195599,2020-01-01,1249,2,7.0
195600,2020-01-01,1256,1,4.0
195601,2020-01-01,1267,1,9.0
195602,2020-01-01,1269,3,21.0
195603,2020-01-01,1273,1,7.0
195604,2020-01-01,1307,1,2.0
195605,2020-01-01,1313,1,6.0
195606,2020-01-01,1325,2,1.0
195607,2020-01-01,1331,1,9.0
195608,2020-01-01,1341,1,1.0
195609,2020-01-01,1344,1,5.0
195610,2020-01-01,1345,1,5.0
195611,2020-01-01,1351,2,6.0
195612,2020-01-01,1361,1,6.0
195613,2020-01-01,1371,1,5.0
195614,2020-01-01,1372,1,14.0
195615,2020-01-01,1375,1,4.0
195616,2020-01-01,1385,1,2.0
195617,2020-01-01,1391,1,2.0
195618,2020-01-01,1402,1,1.0
195619,2020-01-01,1411,2,2.0
195620,2020-01-01,1412,2,3.0
195621,2020-01-01,1431,1,8.0
195622,2020-01-01,1433,1,7.0
195623,2020-01-01,1441,2,8.0
195624,2020-01-01,1458,2,3.0
195625,2020-01-01,1488,1,6.0
195626,2020-01-01,1494,1,1.0
195627,2020-01-01,1512,2,4.0
195628,2020-01-01,1515,1,3.0
195629,2020-01-01,1516,1,4.0
195630,2020-01-01,1548,1,9.0
195631,2020-01-01,1557,1,4.0
195632,2020-01-01,1583,1,2.0
195633,2020-01-01,1586,1,
195634,2020-01-01,1591,1,12.0
195635,2020-01-01,1596,2,1.0
195636,2020-01-01,1599,2,6.0
195637,2020-01-01,1602,1,6.0
195638,2020-01-01,1651,2,2.0
195639,2020-01-01,1653,1,2.0
195640,2020-01-01,1663,1,5.0
195641,2020-01-01,1668,1,1.0
195642,2020-01-01,1721,2,3.0
195643,2020-01-01,1737,1,3.0
195644,2020-01-01,1764,1,5.0
195645,2020-01-01,1783,1,3.0
195646,2020-01-01,1794,1,9.0
195647,2020-01-01,1797,1,3.0
195648,2020-01-01,1799,1,1.0
195649,2020-01-01,1801,1,8.0
195650,2020-01-01,1802,2,13.0
195651,2020-01-01,1821,1,7.0
195652,2020-01-01,1822,2,13.0
195653,2020-01-01,1824,1,9.0
195654,2020-01-01,1841,1,6.0
195655,2020-01-01,1844,2,11.0
195656,2020-01-01,1861,1,3.0
195657,2020-01-01,1924,1,5.0
195658,2020-01-01,1925,1,6.0
195659,2020-01-01,1944,1,2.0
195660,2020-01-01,1945,1,
195661,2020-01-01,1958,2,1.0
195662,2020-01-01,1962,1,12.0
195663,2020-01-01,1967,1,8.0
195664,2020-01-01,1974,1,5.0
195665,2020-01-01,1982,1,2.0
195666,2020-01-01,1984,1,2.0
195667,2020-01-01,1985,1,10.0
195668,2020-01-01,1987,1,7.0
195669,2020-01-01,2011,1,5.0
195670,2020-01-01,2014,2,4.0
195671,2020-01-01,2029,3,8.0
195672,2020-01-01,2045,1,4.0
195673,2020-01-01,2069,1,1.0
195674,2020-01-01,2071,1,4.0
195675,2020-01-01,2088,1,6.0
195676,2020-01-01,2118,1,4.0
195677,2020-01-01,2136,1,5.0
195678,2020-01-01,2155,1,1.0
195679,2020-01-01,2156,2,6.0
195680,2020-01-01,2157,1,8.0
195681,2020-01-01,2158,2,5.0
195682,2020-01-01,2175,1,3.0
195683,2020-01-01,2189,1,4.0
195684,2020-01-02,111,1,14.0
195685,2020-01-02,119,3,10.0
195686,2020-01-02,127,1,
195687,2020-01-02,129,1,
195688,2020-01-02,138,1,9.0
195689,2020-01-02,147,1,6.0
195690,2020-01-02,148,1,3.0
195691,2020-01-02,151,1,2.0
195692,2020-01-02,153,1,5.0
195693,2020-01-02,154,1,2.0
195694,2020-01-02,155,1,2.0
195695,2020-01-02,156,3,6.0
195696,2020-01-02,158,2,5.0
195697,2020-01-02,161,1,4.0
195698,2020-01-02,162,3,11.0
195699,2020-01-02,218,1,5.0
195700,2020-01-02,239,1,
195701,2020-01-02,245,2,8.0
195702,2020-01-02,246,1,5.0
195703,2020-01-02,247,1,3.0
195704,2020-01-02,256,1,2.0
195705,2020-01-02,257,2,3.0
195706,2020-01-02,261,2,2.0
195707,2020-01-02,275,1,2.0
195708,2020-01-02,279,1,
195709,2020-01-02,281,2,1.0
195710,2020-01-02,285,1,3.0
195711,2020-01-02,291,1,1.0
195712,2020-01-02,299,1,2.0
195713,2020-01-02,312,1,2.0
195714,2020-01-02,317,2,2.0
195715,2020-01-02,319,1,4.0
195716,2020-01-02,328,1,2.0
195717,2020-01-02,341,1,12.0
195718,2020-01-02,362,1,7.0
195719,2020-01-02,373,1,6.0
195720,2020-01-02,376,2,4.0
195721,2020-01-02,395,1,6.0
195722,2020-01-02,396,1,5.0
195723,2020-01-02,426,3,
195724,2020-01-02,451,1,
195725,2020-01-02,454,1,3.0
195726,2020-01-02,456,1,3.0
195727,2020-01-02,459,6,1.0
195728,2020-01-02,466,1,1.0
195729,2020-01-02,563,1,9.0
195730,2020-01-02,566,10,4.0
195731,2020-01-02,567,3,1.0
195732,2020-01-02,626,1,
195733,2020-01-02,636,1,9.0
195734,2020-01-02,645,1,11.0
195735,2020-01-02,646,3,14.0
195736,2020-01-02,648,2,5.0
195737,2020-01-02,679,2,1.0
195738,2020-01-02,702,1,7.0
195739,2020-01-02,723,1,2.0
195740,2020-01-02,759,1,2.0
195741,2020-01-02,827,2,6.0
195742,2020-01-02,833,1,8.0
195743,2020-01-02,842,2,2.0
195744,2020-01-02,853,1,2.0
195745,2020-01-02,855,1,2.0
195746,2020-01-02,881,1,6.0
195747,2020-01-02,898,1,2.0
195748,2020-01-02,899,1,2.0
195749,2020-01-02,906,1,4.0
195750,2020-01-02,935,3,3.0
195751,2020-01-02,941,6,5.0
195752,2020-01-02,948,1,2.0
195753,2020-01-02,964,1,7.0
195754,2020-01-02,969,1,1.0
195755,2020-01-02,974,2,5.0
195756,2020-01-02,979,1,1.0
195757,2020-01-02,1008,1,7.0
195758,2020-01-02,1009,1,2.0
195759,2020-01-02,1011,1,4.0
195760,2020-01-02,1023,1,5.0
195761,2020-01-02,1039,2,7.0
195762,2020-01-02,1075,1,5.0
195763,2020-01-02,1101,1,4.0
195764,2020-01-02,1116,3,
195765,2020-01-02,1118,1,1.0
195766,2020-01-02,1123,1,4.0
195767,2020-01-02,1125,1,1.0
195768,2020-01-02,1129,2,3.0
195769,2020-01-02,1134,1,4.0
195770,2020-01-02,1141,1,5.0
195771,2020-01-02,1149,1,3.0
195772,2020-01-02,1219,1,1.0
195773,2020-01-02,1239,1,4.0
195774,2020-01-02,1243,1,7.0
195775,2020-01-02,1245,1,8.0
195776,2020-01-02,1249,1,9.0
195777,2020-01-02,1258,2,2.0
195778,2020-01-02,1263,1,5.0
195779,2020-01-02,1265,1,9.0
195780,2020-01-02,1267,1,9.0
195781,2020-01-02,1283,1,1.0
195782,2020-01-02,1309,1,8.0
195783,2020-01-02,1345,1,3.0
195784,2020-01-02,1353,1,2.0
195785,2020-01-02,1367,1,
195786,2020-01-02,1371,1,9.0
195787,2020-01-02,1373,1,1.0
195788,2020-01-02,1381,1,3.0
195789,2020-01-02,1393,1,2.0
195790,2020-01-02,1395,1,3.0
195791,2020-01-02,1411,1,2.0
195792,2020-01-02,1412,5,7.0
195793,2020-01-02,1435,1,7.0
195794,2020-01-02,1451,1,
195795,2020-01-02,1464,1,2.0
195796,2020-01-02,1494,5,
195797,2020-01-02,1504,1,1.0
195798,2020-01-02,1513,1,3.0
195799,2020-01-02,1544,1,3.0
195800,2020-01-02,1547,3,6.0
195801,2020-01-02,1548,2,10.0
195802,2020-01-02,1549,1,1.0
195803,2020-01-02,1566,1,1.0
195804,2020-01-02,1615,1,3.0
195805,2020-01-02,1622,2,3.0
195806,2020-01-02,1623,1,1.0
195807,2020-01-02,1653,1,4.0
195808,2020-01-02,1701,1,7.0
195809,2020-01-02,1754,1,
195810,2020-01-02,1764,1,4.0
195811,2020-01-02,1774,1,1.0
195812,2020-01-02,1806,1,2.0
195813,2020-01-02,1821,2,4.0
195814,2020-01-02,1822,1,11.0
195815,2020-01-02,1824,1,6.0
195816,2020-01-02,1842,1,6.0
195817,2020-01-02,1863,1,2.0
195818,2020-01-02,1881,2,7.0
195819,2020-01-02,1901,1,2.0
195820,2020-01-02,1951,1,3.0
195821,2020-01-02,1974,1,2.0
195822,2020-01-02,1981,1,6.0
195823,2020-01-02,1983,1,2.0
195824,2020-01-02,1985,1,9.0
195825,2020-01-02,1991,1,2.0
195826,2020-01-02,1994,1,5.0
195827,2020-01-02,1999,1,2.0
195828,2020-01-02,2019,4,7.0
195829,2020-01-02,2024,1,5.0
195830,2020-01-02,2025,1,2.0
195831,2020-01-02,2033,1,6.0
195832,2020-01-02,2062,1,3.0
195833,2020-01-02,2074,1,3.0
195834,2020-01-02,2076,1,8.0
195835,2020-01-02,2088,1,1.0
195836,2020-01-02,2118,2,1.0
195837,2020-01-02,2136,1,5.0
195838,2020-01-02,2143,3,5.0
195839,2020-01-02,2144,1,3.0
195840,2020-01-02,2146,1,9.0
195841,2020-01-02,2187,1,8.0
195842,2020-01-02,2189,3,4.0
195843,2020-01-03,119,4,5.0
195844,2020-01-03,124,1,2.0
195845,2020-01-03,127,3,
195846,2020-01-03,135,1,3.0
195847,2020-01-03,143,1,1.0
195848,2020-01-03,147,1,2.0
195849,2020-01-03,148,1,5.0
195850,2020-01-03,152,2,7.0
195851,2020-01-03,153,1,6.0
195852,2020-01-03,155,1,1.0
195853,2020-01-03,157,3,5.0
195854,2020-01-03,158,1,5.0
195855,2020-01-03,162,2,5.0
195856,2020-01-03,166,1,3.0
195857,2020-01-03,182,2,5.0
195858,2020-01-03,185,1,3.0
195859,2020-01-03,192,1,9.0
195860,2020-01-03,212,1,6.0
195861,2020-01-03,221,1,
195862,2020-01-03,231,1,2.0
195863,2020-01-03,233,1,1.0
195864,2020-01-03,245,1,12.0
195865,2020-01-03,246,2,4.0
195866,2020-01-03,247,1,3.0
195867,2020-01-03,248,1,
195868,2020-01-03,269,1,5.0
195869,2020-01-03,299,1,
195870,2020-01-03,356,1,3.0
195871,2020-01-03,357,1,
195872,2020-01-03,375,1,7.0
195873,2020-01-03,376,1,3.0
195874,2020-01-03,377,1,6.0
195875,2020-01-03,379,1,5.0
195876,2020-01-03,397,3,4.0
195877,2020-01-03,411,1,2.0
195878,2020-01-03,422,1,1.0
195879,2020-01-03,423,1,3.0
195880,2020-01-03,424,2,3.0
195881,2020-01-03,438,1,8.0
195882,2020-01-03,448,2,4.0
195883,2020-01-03,453,1,5.0
195884,2020-01-03,463,1,1.0
195885,2020-01-03,466,1,1.0
195886,2020-01-03,511,1,2.0
195887,2020-01-03,514,1,5.0
195888,2020-01-03,523,1,
195889,2020-01-03,525,3,3.0
195890,2020-01-03,551,1,1.0
195891,2020-01-03,564,1,2.0
195892,2020-01-03,567,1,3.0
195893,2020-01-03,585,1,3.0
195894,2020-01-03,587,1,4.0
195895,2020-01-03,622,1,7.0
195896,2020-01-03,626,2,2.0
195897,2020-01-03,632,1,3.0
195898,2020-01-03,635,2,4.0
195899,2020-01-03,643,2,8.0
195900,2020-01-03,645,5,12.0
195901,2020-01-03,646,2,8.0
195902,2020-01-03,656,1,6.0
195903,2020-01-03,659,2,5.0
195904,2020-01-03,663,3,2.0
195905,2020-01-03,665,1,
195906,2020-01-03,666,3,11.0
195907,2020-01-03,667,2,2.0
195908,2020-01-03,669,2,2.0
195909,2020-01-03,676,1,3.0
195910,2020-01-03,677,1,4.0
195911,2020-01-03,732,1,5.0
195912,2020-01-03,736,1,2.0
195913,2020-01-03,745,1,3.0
195914,2020-01-03,766,1,2.0
195915,2020-01-03,774,1,1.0
195916,2020-01-03,787,1,2.0
195917,2020-01-03,833,1,4.0
195918,2020-01-03,839,1,4.0
195919,2020-01-03,851,1,4.0
195920,2020-01-03,853,1,3.0
195921,2020-01-03,859,1,2.0
195922,2020-01-03,881,1,2.0
195923,2020-01-03,891,13,
195924,2020-01-03,897,1,3.0
195925,2020-01-03,904,1,5.0
195926,2020-01-03,905,1,3.0
195927,2020-01-03,909,1,4.0
195928,2020-01-03,911,1,7.0
195929,2020-01-03,914,3,7.0
195930,2020-01-03,915,1,3.0
195931,2020-01-03,923,1,6.0
195932,2020-01-03,935,1,2.0
195933,2020-01-03,974,1,2.0
195934,2020-01-03,1001,1,2.0
195935,2020-01-03,1015,2,2.0
195936,2020-01-03,1021,1,2.0
195937,2020-01-03,1025,3,6.0
195938,2020-01-03,1028,2,4.0
195939,2020-01-03,1041,1,2.0
195940,2020-01-03,1113,1,3.0
195941,2020-01-03,1128,1,1.0
195942,2020-01-03,1144,1,5.0
195943,2020-01-03,1148,1,5.0
195944,2020-01-03,1177,1,4.0
195945,2020-01-03,1203,1,8.0
195946,2020-01-03,1243,4,6.0
195947,2020-01-03,1249,10,8.0
195948,2020-01-03,1251,1,4.0
195949,2020-01-03,1255,1,5.0
195950,2020-01-03,1256,1,8.0
195951,2020-01-03,1257,1,3.0
195952,2020-01-03,1258,2,5.0
195953,2020-01-03,1263,1,5.0
195954,2020-01-03,1267,1,4.0
195955,2020-01-03,1269,1,7.0
195956,2020-01-03,1283,1,7.0
195957,2020-01-03,1293,1,
195958,2020-01-03,1307,1,6.0
195959,2020-01-03,1317,1,4.0
195960,2020-01-03,1321,1,9.0
195961,2020-01-03,1331,1,4.0
195962,2020-01-03,1346,1,1.0
195963,2020-01-03,1347,3,5.0
195964,2020-01-03,1361,1,7.0
195965,2020-01-03,1365,1,2.0
195966,2020-01-03,1373,4,1.0
195967,2020-01-03,1383,1,9.0
195968,2020-01-03,1385,1,7.0
195969,2020-01-03,1393,1,2.0
195970,2020-01-03,1394,1,3.0
195971,2020-01-03,1395,1,2.0
195972,2020-01-03,1411,1,
195973,2020-01-03,1412,2,7.0
195974,2020-01-03,1437,1,3.0
195975,2020-01-03,1445,2,2.0
195976,2020-01-03,1456,1,2.0
195977,2020-01-03,1468,1,
195978,2020-01-03,1488,2,4.0
195979,2020-01-03,1489,1,
195980,2020-01-03,1494,4,2.0
195981,2020-01-03,1495,2,1.0
195982,2020-01-03,1496,1,3.0
195983,2020-01-03,1503,2,2.0
195984,2020-01-03,1504,1,5.0
195985,2020-01-03,1514,1,1.0
195986,2020-01-03,1519,1,1.0
195987,2020-01-03,1527,1,2.0
195988,2020-01-03,1547,1,5.0
195989,2020-01-03,1555,1,6.0
195990,2020-01-03,1557,2,7.0
195991,2020-01-03,1589,1,2.0
195992,2020-01-03,1601,1,3.0
195993,2020-01-03,1621,1,2.0
195994,2020-01-03,1636,1,
195995,2020-01-03,1653,1,2.0
195996,2020-01-03,1656,1,1.0
195997,2020-01-03,1672,1,4.0
195998,2020-01-03,1675,1,4.0
195999,2020-01-03,1681,1,
196000,2020-01-03,1729,1,5.0
196001,2020-01-03,1747,1,3.0
196002,2020-01-03,1754,4,2.0
196003,2020-01-03,1781,1,4.0
196004,2020-01-03,1791,1,2.0
196005,2020-01-03,1795,1,4.0
196006,2020-01-03,1799,1,5.0
196007,2020-01-03,1802,4,5.0
196008,2020-01-03,1806,1,4.0
196009,2020-01-03,1822,2,9.0
196010,2020-01-03,1824,2,1.0
196011,2020-01-03,1846,1,1.0
196012,2020-01-03,1864,1,4.0
196013,2020-01-03,1871,1,3.0
196014,2020-01-03,1906,1,1.0
196015,2020-01-03,1961,2,3.0
196016,2020-01-03,1982,2,3.0
196017,2020-01-03,1984,1,9.0
196018,2020-01-03,1991,1,7.0
196019,2020-01-03,2023,1,3.0
196020,2020-01-03,2024,1,8.0
196021,2020-01-03,2031,2,4.0
196022,2020-01-03,2049,1,4.0
196023,2020-01-03,2069,1,2.0
196024,2020-01-03,2126,1,3.0
196025,2020-01-04,111,1,8.0
196026,2020-01-04,119,5,9.0
196027,2020-01-04,123,1,
196028,2020-01-04,127,1,
196029,2020-01-04,135,1,5.0
196030,2020-01-04,145,1,3.0
196031,2020-01-04,148,1,
196032,2020-01-04,152,1,12.0
196033,2020-01-04,154,1,7.0
196034,2020-01-04,155,1,2.0
196035,2020-01-04,156,1,8.0
196036,2020-01-04,157,1,11.0
196037,2020-01-04,162,3,9.0
196038,2020-01-04,164,1,3.0
196039,2020-01-04,192,1,6.0
196040,2020-01-04,195,1,4.0
196041,2020-01-04,201,1,4.0
196042,2020-01-04,203,2,4.0
196043,2020-01-04,231,1,2.0
196044,2020-01-04,248,2,4.0
196045,2020-01-04,265,4,7.0
196046,2020-01-04,269,2,6.0
196047,2020-01-04,289,1,2.0
196048,2020-01-04,305,1,2.0
196049,2020-01-04,308,1,1.0
196050,2020-01-04,309,1,1.0
196051,2020-01-04,313,1,1.0
196052,2020-01-04,317,1,1.0
196053,2020-01-04,319,1,3.0
196054,2020-01-04,325,2,5.0
196055,2020-01-04,333,1,2.0
196056,2020-01-04,353,1,
196057,2020-01-04,356,1,2.0
196058,2020-01-04,361,1,2.0
196059,2020-01-04,375,2,3.0
196060,2020-01-04,378,2,
196061,2020-01-04,395,1,4.0
196062,2020-01-04,397,1,3.0
196063,2020-01-04,399,1,2.0
196064,2020-01-04,423,1,3.0
196065,2020-01-04,429,1,1.0
196066,2020-01-04,449,1,1.0
196067,2020-01-04,457,1,3.0
196068,2020-01-04,466,1,2.0
196069,2020-01-04,497,1,4.0
196070,2020-01-04,515,1,1.0
196071,2020-01-04,563,1,6.0
196072,2020-01-04,569,1,
196073,2020-01-04,583,2,1.0
196074,2020-01-04,632,1,8.0
196075,2020-01-04,636,3,20.0
196076,2020-01-04,637,2,6.0
196077,2020-01-04,644,1,5.0
196078,2020-01-04,645,1,7.0
196079,2020-01-04,646,6,17.0
196080,2020-01-04,647,4,6.0
196081,2020-01-04,656,1,7.0
196082,2020-01-04,663,3,6.0
196083,2020-01-04,666,5,11.0
196084,2020-01-04,668,1,5.0
196085,2020-01-04,676,1,2.0
196086,2020-01-04,678,1,6.0
196087,2020-01-04,702,1,7.0
196088,2020-01-04,722,1,7.0
196089,2020-01-04,724,1,2.0
196090,2020-01-04,732,1,2.0
196091,2020-01-04,747,1,2.0
196092,2020-01-04,773,1,5.0
196093,2020-01-04,775,1,6.0
196094,2020-01-04,789,1,2.0
196095,2020-01-04,834,1,2.0
196096,2020-01-04,889,1,6.0
196097,2020-01-04,899,1,3.0
196098,2020-01-04,904,2,6.0
196099,2020-01-04,926,3,8.0
196100,2020-01-04,933,1,5.0
196101,2020-01-04,946,1,5.0
196102,2020-01-04,964,1,2.0
196103,2020-01-04,1015,1,2.0
196104,2020-01-04,1017,1,1.0
196105,2020-01-04,1018,1,4.0
196106,2020-01-04,1035,1,1.0
196107,2020-01-04,1043,1,3.0
196108,2020-01-04,1077,1,3.0
196109,2020-01-04,1101,1,2.0
196110,2020-01-04,1113,1,3.0
196111,2020-01-04,1134,1,3.0
196112,2020-01-04,1144,1,
196113,2020-01-04,1213,1,11.0
196114,2020-01-04,1233,1,3.0
196115,2020-01-04,1239,1,1.0
196116,2020-01-04,1245,1,10.0
196117,2020-01-04,1249,1,8.0
196118,2020-01-04,1255,1,5.0
196119,2020-01-04,1256,3,7.0
