,Reporting_District_ID,Year,Census_Tract_ID,Weighted_Avg_Median_Household_Income_Dollars,Weighted_Avg_Percent_White,Weighted_Avg_Percent_Black_African_American,Weighted_Avg_Percent_American_Indian_Alaska_Native,Weighted_Avg_Percent_Asian,Weighted_Avg_Percent_Native_Hawaiian_Other_Pacific_Islander,Weighted_Avg_Percent_Some_Other_Race,Weighted_Avg_Percent_Two_Or_More_Races,Weighted_Avg_Percent_Hispanic_Latino
237,181,2018,"[210010, 224010]",28359.0,1.54,1.37,0.0,12.42,0.0,0.0,0.0,84.67
238,181,2019,"[210010, 224010]",31712.0,1.88,1.35,0.0,11.12,0.0,0.0,0.0,85.65
239,181,2020,"[207711, 210010, 224010]",120063.9,47.27,9.57,0.0,23.2,0.0,0.95,0.55,18.46
240,181,2021,"[207711, 210010, 224010]",138867.92,50.04,7.89,0.02,29.87,0.0,0.99,0.0,11.18
241,181,2022,"[207711, 210010, 224010]",163317.74,41.03,11.81,0.02,33.48,0.0,0.81,0.54,12.31
242,182,2017,[224010],19848.0,12.81,22.58,0.41,9.11,0.0,0.0,0.33,54.76
243,182,2018,[224010],22054.0,13.62,19.57,0.0,11.08,0.0,0.0,1.42,54.3
244,182,2019,[224010],28082.0,13.85,17.64,0.0,9.35,0.0,0.28,1.27,57.61
245,182,2020,"[207711, 207712, 207901, 207902, 224010]",90787.52,27.56,5.21,1.23,33.71,0.0,0.83,4.57,26.89
246,182,2021,"[207711, 207712, 207901, 207902, 224010]",95088.45,24.04,10.04,1.14,35.11,0.0,0.53,4.76,24.4
247,182,2022,"[207711, 207712, 207901, 207902, 224010]",101224.14,23.3,13.19,1.13,36.36,0.0,0.51,7.57,17.94
248,185,2017,"[224010, 226002]",27694.76,27.62,12.63,0.0,5.28,0.0,0.82,5.94,47.7
249,185,2018,"[224010, 226002]",27593.01,31.8,12.25,0.0,7.15,0.0,0.0,6.18,42.61
250,185,2019,"[224010, 226002]",37576.16,33.32,11.47,0.0,8.3,0.0,0.0,3.23,43.67
251,185,2020,"[207303, 207902, 224010, 226002]",106106.3,27.83,6.36,0.17,34.72,0.0,0.0,5.88,25.04
252,185,2021,"[207303, 207902, 224010, 226002]",109085.71,26.27,8.31,0.0,35.21,0.0,0.0,6.3,23.91
253,185,2022,"[207303, 207902, 224010, 226002]",112693.96,25.81,8.62,0.0,35.62,0.0,0.0,7.28,22.68
254,191,2017,"[210010, 224010, 224020, 224200, 224410]",20491.48,10.73,17.22,0.6,7.07,0.0,0.0,0.48,63.9
255,191,2018,"[210010, 224010, 224020, 224200, 224410]",23500.47,11.49,15.14,0.19,8.51,0.0,0.01,1.22,63.44
256,191,2019,"[210010, 224010, 224020, 224200, 224410]",27909.64,11.49,13.02,0.05,7.13,0.0,0.21,1.07,67.03
257,191,2020,"[207711, 210010, 224010, 224020, 224200, 224410]",36280.77,10.54,13.54,0.0,9.74,0.0,0.22,3.1,62.84
258,191,2021,"[207711, 210010, 224010, 224020, 224200, 224410]",37308.18,9.48,14.38,0.12,9.03,0.0,0.5,3.65,62.84
259,191,2022,"[207711, 210010, 224010, 224020, 224200, 224410]",41362.3,10.15,13.76,0.11,9.25,0.0,0.77,4.49,61.47
260,192,2017,"[224010, 224020]",20377.07,10.76,17.54,0.62,7.0,0.0,0.0,0.46,63.62
261,192,2018,"[224010, 224020]",23374.14,11.57,15.41,0.19,8.54,0.0,0.0,1.2,63.09
262,192,2019,"[224010, 224020]",27858.95,11.56,13.21,0.04,7.17,0.0,0.2,1.06,66.76
263,192,2020,"[207901, 207902, 224010, 224020]",35557.65,10.17,13.76,0.0,9.76,0.0,0.19,3.17,62.94
264,192,2021,"[207901, 207902, 224010, 224020]",36355.95,9.1,14.65,0.12,8.94,0.0,0.48,3.74,62.97
265,192,2022,"[207901, 207902, 224010, 224020]",40094.86,9.87,13.99,0.11,9.13,0.0,0.76,4.6,61.53
266,195,2017,"[224010, 224020, 226001]",20334.83,10.93,17.96,0.6,7.18,0.0,0.0,0.45,62.89
267,195,2018,"[224010, 224020, 226001]",23266.4,11.73,15.75,0.18,8.75,0.0,0.0,1.22,62.36
268,195,2019,"[224010, 224020, 226001]",27877.97,11.75,13.58,0.04,7.35,0.0,0.2,1.08,66.0
269,195,2020,"[207902, 224010, 224020, 226001]",35714.17,10.37,14.03,0.0,10.06,0.0,0.2,3.0,62.35
270,195,2021,"[207902, 224010, 224020, 226001]",36635.32,9.25,14.9,0.11,9.23,0.0,0.49,3.57,62.44
271,195,2022,"[207902, 224010, 224020, 226001]",40435.22,10.06,14.22,0.1,9.41,0.0,0.79,4.44,60.99
272,201,2017,"[191203, 191204, 191410, 191420, 191500]",41550.52,14.69,0.37,0.0,25.28,0.0,0.25,0.37,59.04
273,201,2018,"[191203, 191204, 191410, 191420, 191500]",47485.05,16.32,0.49,0.17,23.24,0.0,0.24,0.57,58.96
274,201,2019,"[191203, 191204, 191410, 191420, 191500]",49710.39,14.99,0.83,0.19,21.87,0.0,0.29,1.85,59.99
275,201,2020,"[191203, 191204, 191410, 191420, 191500]",57122.89,22.34,0.97,0.45,16.11,0.0,0.0,3.69,56.44
276,201,2021,"[191203, 191204, 191410, 191420, 191500]",58709.25,23.91,1.1,0.51,12.98,0.0,0.0,4.08,57.41
277,201,2022,"[191203, 191204, 191410, 191420, 191500]",62303.87,23.69,2.66,0.44,15.61,0.11,0.0,3.52,53.98
278,202,2017,"[191301, 191410, 191500]",32032.31,10.87,4.58,0.0,14.14,0.0,0.16,2.55,67.71
279,202,2018,"[191301, 191410, 191500]",31830.4,14.07,4.91,0.0,14.38,0.0,0.16,2.19,64.29
280,202,2019,"[191301, 191410, 191500]",42538.57,16.75,6.46,0.0,16.15,0.0,0.17,0.86,59.62
281,202,2020,"[191301, 191410, 191500]",46377.12,16.56,4.87,0.0,11.43,0.0,0.26,1.61,65.26
282,202,2021,"[191301, 191410, 191500]",47570.77,16.08,6.26,0.71,10.15,0.0,0.15,1.51,65.15
283,202,2022,"[191301, 191410, 191500]",50177.19,16.9,4.11,0.65,10.65,0.0,0.21,1.61,65.87
284,203,2017,"[191410, 191420, 191500]",53653.42,19.22,0.63,0.0,15.12,0.0,0.0,1.7,63.33
285,203,2018,"[191410, 191420, 191500]",62002.53,17.2,0.62,0.0,13.67,0.0,0.0,2.05,66.46
286,203,2019,"[191410, 191420, 191500]",61146.44,19.73,1.14,0.0,13.93,0.0,0.0,2.61,62.59
287,203,2020,"[191410, 191420, 191500]",65186.11,17.44,0.87,0.0,9.2,0.0,0.0,2.3,70.19
288,203,2021,"[191410, 191420, 191500]",69012.91,18.63,1.32,0.0,9.08,0.0,0.0,4.18,66.8
289,203,2022,"[191410, 191420, 191500]",73861.67,19.17,0.86,0.0,7.65,0.0,0.0,2.01,70.31
290,204,2017,"[191301, 191410, 191420, 192700, 195400, 195802, 195803, 195901, 195902, 195903]",53591.29,43.95,3.38,0.19,14.96,0.0,0.05,2.25,35.21
291,204,2018,"[191301, 191410, 191420, 192700, 195400, 195802, 195803, 195901, 195902, 195903]",60909.53,46.15,1.66,0.22,14.11,0.0,0.06,2.66,35.14
292,204,2019,"[191301, 191410, 191420, 192700, 195400, 195802, 195803, 195901, 195902, 195903]",62839.18,44.48,1.59,0.25,15.24,0.0,0.13,3.42,34.89
293,204,2020,"[191301, 191410, 191420, 192700, 195400, 195802, 195803, 195901, 195902, 195903]",78898.24,47.09,1.12,0.25,13.66,0.0,0.18,8.24,29.46
294,204,2021,"[191301, 191410, 191420, 192700, 195400, 195802, 195803, 195901, 195902, 195903]",72126.04,45.25,1.17,0.24,13.74,0.0,0.57,9.39,29.64
295,204,2022,"[191301, 191410, 191420, 192700, 195400, 195802, 195803, 195901, 195902, 195903]",103292.57,46.58,1.69,0.0,12.9,0.0,1.61,9.7,27.52
296,205,2017,"[195400, 195500, 195600, 195710, 195803, 195804, 195902, 195903]",59687.77,34.42,4.5,0.1,16.29,0.0,0.0,1.47,43.22
297,205,2018,"[195400, 195500, 195600, 195710, 195803, 195804, 195902, 195903]",67976.14,34.0,3.73,0.21,13.15,0.0,0.0,2.9,46.01
298,205,2019,"[195400, 195500, 195600, 195710, 195803, 195804, 195902, 195903]",77630.71,36.9,4.68,0.12,13.68,0.26,0.0,4.6,39.77
299,205,2020,"[195400, 195500, 195600, 195710, 195803, 195804, 195902, 195903]",70742.55,37.61,4.38,0.09,12.57,0.33,0.0,5.97,39.05
300,205,2021,"[195400, 195500, 195600, 195710, 195803, 195804, 195902, 195903]",83529.39,36.05,3.35,0.11,13.86,0.5,0.35,5.61,40.17
301,205,2022,"[195400, 195500, 195600, 195710, 195803, 195804, 195902, 195903]",77079.7,36.82,2.72,0.7,10.73,0.61,0.65,4.51,43.25
302,211,2017,"[191420, 191500, 191610, 192520, 192610, 192620, 192700]",31651.0,10.38,6.05,0.22,10.19,0.22,0.38,1.12,71.42
303,211,2018,"[191420, 191500, 191610, 192520, 192610, 192620, 192700]",36198.32,12.7,4.58,0.24,10.37,0.27,0.0,1.88,69.96
304,211,2019,"[191420, 191500, 191610, 192520, 192610, 192620, 192700]",36048.51,14.87,3.81,0.0,9.84,0.0,0.0,2.08,69.4
305,211,2020,"[191420, 191500, 191610, 192520, 192610, 192620, 192700]",44136.45,21.16,3.81,0.0,7.89,0.0,0.0,2.43,64.7
306,211,2021,"[191420, 191500, 191610, 192520, 192610, 192620, 192700]",44290.47,18.94,3.45,0.0,9.3,0.0,0.0,2.45,65.85
307,211,2022,"[191420, 191500, 191610, 192520, 192610, 192620, 192700]",47168.45,14.76,3.58,0.0,11.55,0.0,0.0,3.84,66.27
308,212,2017,"[191420, 192610, 192620, 192700, 195903, 211121]",44094.53,13.19,1.95,0.0,18.31,0.0,0.0,3.81,62.75
309,212,2018,"[191420, 192610, 192620, 192700, 195903, 211121]",47358.85,12.23,2.1,0.0,20.08,0.0,0.0,5.02,60.57
310,212,2019,"[191420, 192610, 192620, 192700, 195903, 211121]",52614.0,11.94,1.91,0.0,18.43,0.0,0.0,5.5,62.22
311,212,2020,"[191420, 192610, 192620, 192700, 195903, 211121]",50461.0,14.49,1.52,0.0,17.95,0.0,0.0,4.82,61.23
312,212,2021,"[191420, 192610, 192620, 192700, 195903, 211121]",58056.02,13.41,1.98,0.0,15.67,0.0,0.0,4.4,64.54
313,212,2022,"[191420, 192610, 192620, 192700, 195903, 211121]",54818.54,19.97,2.93,0.0,15.07,0.0,0.0,2.01,60.01
314,215,2017,"[192700, 195802, 195803, 195804, 195903, 211121]",48319.25,12.36,3.46,0.26,24.92,0.0,0.15,1.84,57.02
315,215,2018,"[192700, 195802, 195803, 195804, 195903, 211121]",58970.31,12.56,2.27,0.32,25.24,0.0,0.18,1.97,57.47
316,215,2019,"[192700, 195802, 195803, 195804, 195903, 211121]",53931.57,14.87,2.56,0.41,21.73,0.0,0.37,0.85,59.21
317,215,2020,"[192700, 195802, 195803, 195804, 195903, 211121]",59483.07,15.54,2.75,0.31,23.62,0.0,2.3,1.42,54.06
318,215,2021,"[192700, 195802, 195803, 195804, 195903, 211121]",61557.85,15.33,1.57,0.0,23.98,0.0,2.61,0.54,55.97
319,215,2022,"[192700, 195802, 195803, 195804, 195903, 211121]",77262.05,16.63,0.79,0.0,21.42,0.0,2.42,1.0,57.74
320,216,2017,"[195600, 195710, 195802, 195804]",46138.99,15.92,3.41,0.0,10.01,0.0,0.0,1.47,69.19
321,216,2018,"[195600, 195710, 195802, 195804]",44935.97,17.49,2.8,0.0,8.79,0.0,0.0,2.04,68.87
322,216,2019,"[195600, 195710, 195802, 195804]",45419.47,17.79,4.08,0.0,10.86,0.42,0.0,2.3,64.55
323,216,2020,"[195600, 195710, 195802, 195804]",60354.19,16.9,6.19,0.0,10.8,0.41,0.0,2.53,63.17
324,216,2021,"[195600, 195710, 195802, 195804]",54393.98,19.85,5.74,0.0,13.19,0.35,0.0,2.63,58.24
325,216,2022,"[195600, 195710, 195802, 195804]",66524.85,21.3,4.95,0.0,10.95,0.49,0.0,3.33,58.97
326,217,2017,"[195600, 195710, 195720, 197500, 208302, 208402]",44686.26,17.96,0.39,0.0,12.32,0.26,0.0,2.55,66.51
327,217,2018,"[195600, 195710, 195720, 197500, 208302, 208402]",44717.95,17.32,0.67,0.0,11.56,0.34,0.09,3.16,66.86
328,217,2019,"[195600, 195710, 195720, 197500, 208302, 208402]",42548.51,17.28,0.89,0.0,13.14,0.14,0.09,3.4,65.06
329,217,2020,"[195600, 195710, 195720, 197500, 208002, 208302, 208402]",51287.28,20.05,1.19,0.0,13.34,0.11,0.16,5.23,59.91
330,217,2021,"[195600, 195710, 195720, 197500, 208002, 208302, 208402]",62638.91,21.75,2.18,0.0,13.61,0.1,0.19,5.38,56.79
331,217,2022,"[195600, 195710, 195720, 197500, 208002, 208302, 208402]",70206.76,25.92,3.4,0.0,11.69,0.09,0.3,2.71,55.88
332,218,2017,"[195720, 197300, 197420, 197500, 197600, 197700, 208402]",61298.19,31.9,2.05,0.0,13.84,0.0,0.0,1.48,50.72
333,218,2018,"[195720, 197300, 197420, 197500, 197600, 197700, 208402]",64099.83,31.11,3.26,0.0,16.1,0.0,0.0,1.87,47.65
334,218,2019,"[195720, 197300, 197420, 197500, 197600, 197700, 208402]",75544.36,32.82,3.7,0.0,17.44,0.0,0.0,2.2,43.83
335,218,2020,"[195720, 197300, 197420, 197500, 197600, 197700, 208002, 208402]",72595.25,33.27,2.78,0.0,15.32,0.0,0.0,2.8,45.82
336,218,2021,"[195720, 197300, 197420, 197500, 197600, 197700, 208002, 208402]",75601.47,30.03,3.08,0.0,16.2,0.0,0.0,3.17,47.51
337,218,2022,"[195720, 197300, 197420, 197500, 197600, 197700, 208002, 208402]",80452.26,32.41,2.96,0.0,12.83,0.0,0.06,3.62,48.11
338,219,2017,"[197500, 197600, 197700]",54712.27,24.56,0.53,0.61,25.39,0.0,1.69,3.08,44.14
339,219,2018,"[197500, 197600, 197700]",65814.42,32.78,0.33,0.69,17.74,0.0,1.91,3.78,42.77
340,219,2019,"[197500, 197600, 197700]",73993.95,32.8,0.33,0.74,17.05,0.0,1.98,3.19,43.91
341,219,2020,"[197500, 197600, 197700, 208001, 208002]",74716.58,26.63,1.16,0.72,14.71,0.0,1.83,1.95,53.01
342,219,2021,"[197500, 197600, 197700, 208001, 208002]",76065.7,26.42,1.27,0.53,10.66,0.0,0.26,1.6,59.26
343,219,2022,"[197500, 197600, 197700, 208001, 208002]",90636.18,31.77,1.59,0.0,9.9,0.0,0.32,1.41,55.02
344,221,2017,"[192520, 192610, 192620, 192700]",35228.62,6.16,1.95,0.0,26.7,0.0,0.0,2.63,62.56
345,221,2018,"[192520, 192610, 192620, 192700]",36723.35,5.73,2.01,0.0,19.88,0.0,0.32,0.72,71.33
346,221,2019,"[192520, 192610, 192620, 192700]",40840.09,4.13,1.19,0.0,22.75,0.0,0.34,0.46,71.14
347,221,2020,"[192520, 192610, 192620, 192700]",41562.21,3.69,3.2,0.0,25.46,0.0,0.41,0.47,66.78
348,221,2021,"[192520, 192610, 192620, 192700]",44633.56,7.5,3.28,0.0,26.57,0.0,0.64,0.56,61.45
349,221,2022,"[192520, 192610, 192620, 192700]",49370.27,8.47,3.4,0.0,22.12,0.0,0.5,0.71,64.8
350,231,2017,"[195802, 208610, 208620, 211121]",40288.87,3.63,3.96,0.0,41.69,0.39,0.0,2.53,47.79
351,231,2018,"[195802, 208610, 208620, 211121]",46790.99,6.61,5.07,0.0,40.88,0.39,0.0,2.38,44.65
352,231,2019,"[195802, 208610, 208620, 211121]",52501.9,6.51,4.65,0.0,34.66,0.43,0.0,1.69,52.06
353,231,2020,"[195802, 208610, 208620, 211121]",58116.66,7.45,2.7,0.01,35.26,0.24,0.0,1.1,53.23
354,231,2021,"[195802, 208610, 208620, 211121]",66932.23,9.0,2.63,0.15,33.91,1.17,0.0,2.92,50.22
355,231,2022,"[195802, 208610, 208620, 211121]",73597.0,9.24,3.91,0.17,31.91,1.49,0.01,2.37,50.91
356,233,2017,"[195802, 208501, 208502, 208610, 208620]",36703.91,5.77,8.19,0.21,36.06,2.21,0.39,1.43,45.73
357,233,2018,"[195802, 208501, 208502, 208610, 208620]",39910.11,6.77,5.94,0.0,32.03,1.71,0.46,1.44,51.65
358,233,2019,"[195802, 208501, 208502, 208610, 208620]",48919.72,7.59,7.92,0.0,28.68,2.64,0.0,2.76,50.4
359,233,2020,"[195802, 208501, 208502, 208610, 208620]",52404.97,6.59,9.29,1.39,28.43,2.87,0.0,4.08,47.33
360,233,2021,"[195802, 208501, 208502, 208610, 208620]",62292.45,10.16,8.48,1.62,27.85,3.48,0.0,3.36,45.06
361,233,2022,"[195802, 208501, 208502, 208610, 208620]",74032.79,8.71,10.15,1.62,28.12,0.69,0.64,2.62,47.45
362,235,2017,"[195710, 195802, 208501, 208502, 208620, 208801, 208802]",41269.44,6.8,1.94,0.71,29.64,0.29,0.0,0.72,59.89
363,235,2018,"[195710, 195802, 208501, 208502, 208620, 208801, 208802]",46666.0,6.4,1.89,0.5,30.29,0.32,0.0,1.27,59.33
364,235,2019,"[195710, 195802, 208501, 208502, 208620, 208801, 208802]",49134.4,6.86,1.72,0.66,27.38,0.0,0.0,1.48,61.9
365,235,2020,"[195710, 195802, 208501, 208502, 208620, 208801, 208802]",52104.82,8.3,2.37,0.37,25.5,0.0,0.0,1.6,61.86
366,235,2021,"[195710, 195802, 208501, 208502, 208620, 208801, 208802]",53305.48,7.97,2.05,0.31,27.86,0.0,0.0,1.68,60.12
367,235,2022,"[195710, 195802, 208501, 208502, 208620, 208801, 208802]",61215.53,6.72,1.81,0.0,23.53,0.0,0.0,1.21,66.72
368,236,2017,"[195710, 208301, 208302, 208401, 208402, 208501, 208502, 208801, 208903]",33609.07,7.99,1.42,0.0,17.81,0.16,0.0,1.14,71.48
369,236,2018,"[195710, 208301, 208302, 208401, 208402, 208501, 208502, 208801, 208903]",35317.86,5.36,1.38,0.0,19.74,0.08,0.16,0.95,72.34
370,236,2019,"[195710, 208301, 208302, 208401, 208402, 208501, 208502, 208801, 208903]",38478.59,5.71,1.51,0.0,21.28,0.24,0.15,0.57,70.54
371,236,2020,"[195710, 208301, 208302, 208401, 208402, 208501, 208502, 208801, 208903]",47679.21,6.53,1.36,0.11,23.32,0.29,0.28,1.28,66.84
372,236,2021,"[195710, 208301, 208302, 208401, 208402, 208501, 208502, 208801, 208903]",55038.64,6.55,1.35,0.12,23.74,0.27,0.33,1.42,66.21
373,236,2022,"[195710, 208301, 208302, 208401, 208402, 208501, 208502, 208801, 208903]",60126.0,6.45,3.67,0.1,21.15,0.26,0.53,1.48,66.36
374,237,2017,"[208301, 208302, 208401, 208402, 209103]",33532.62,3.21,4.71,0.07,8.75,0.03,0.0,1.08,82.15
375,237,2018,"[208301, 208302, 208401, 208402, 209103]",34392.11,3.53,4.35,0.04,10.48,0.05,0.0,0.9,80.65
376,237,2019,"[208301, 208302, 208401, 208402, 209103]",40406.37,4.92,6.96,0.06,8.88,0.07,0.0,0.99,78.13
377,237,2020,"[208001, 208002, 208301, 208302, 208401, 208402, 209103, 209202]",52954.34,9.49,8.89,0.04,13.42,0.0,0.53,1.28,66.36
378,237,2021,"[208001, 208002, 208301, 208302, 208401, 208402, 209103, 209202]",59502.86,9.61,8.81,0.04,12.76,0.0,0.89,2.0,65.89
379,237,2022,"[208001, 208002, 208301, 208302, 208401, 208402, 209103, 209202]",61616.13,9.88,10.41,0.03,15.34,0.0,1.03,2.09,61.22
380,238,2017,[208302],31845.0,3.75,5.48,0.0,9.9,0.0,0.0,1.29,79.57
381,238,2018,[208302],32153.0,4.18,5.0,0.0,11.92,0.0,0.0,1.05,77.85
382,238,2019,[208302],38365.0,5.85,8.1,0.0,9.96,0.0,0.0,0.99,75.1
383,238,2020,"[208001, 208002, 208302]",46137.63,7.84,3.72,0.0,10.42,0.0,0.51,1.8,75.71
384,238,2021,"[208001, 208002, 208302]",50255.39,8.94,2.8,0.0,8.81,0.0,0.0,2.46,76.98
385,238,2022,"[208001, 208002, 208302]",56370.54,10.02,3.53,0.0,9.2,0.0,0.62,3.69,72.94
386,239,2020,"[208001, 208002]",73547.19,18.79,6.6,0.0,27.71,0.0,2.12,3.07,41.71
387,239,2021,"[208001, 208002]",80190.65,18.19,6.09,0.0,22.33,0.0,0.0,5.87,47.52
388,239,2022,"[208001, 208002]",85428.84,15.01,10.48,0.0,26.06,0.0,0.0,6.69,41.77
389,241,2017,"[208610, 208620, 208710, 208720, 211121]",56623.26,7.74,3.37,0.0,59.54,0.01,0.34,1.71,27.29
390,241,2018,"[208610, 208620, 208710, 208720, 211121]",59313.13,6.11,3.62,0.02,59.82,0.01,0.32,1.34,28.75
391,241,2019,"[208610, 208620, 208710, 208720, 211121]",69523.74,8.64,3.51,2.17,51.01,0.01,0.31,2.39,31.96
392,241,2020,"[208610, 208620, 208710, 208720, 211121, 211123, 211124]",58723.5,6.56,3.66,2.09,52.44,0.01,0.25,1.31,33.69
393,241,2021,"[208610, 208620, 208710, 208720, 211121, 211123, 211124]",61585.69,8.04,5.16,2.36,47.62,0.01,0.18,2.55,34.08
394,241,2022,"[208610, 208620, 208710, 208720, 211121, 211123, 211124]",61794.69,8.25,7.46,1.98,44.63,0.01,0.0,3.41,34.27
395,245,2017,"[208502, 208620, 208720, 208801, 208802]",31985.97,8.98,5.93,0.0,20.75,0.36,0.2,2.13,61.65
396,245,2018,"[208502, 208620, 208720, 208801, 208802]",32662.46,10.41,5.83,0.0,22.58,0.0,0.26,2.03,58.89
397,245,2019,"[208502, 208620, 208720, 208801, 208802]",33607.08,13.18,6.61,0.0,22.26,0.0,0.49,2.11,55.35
398,245,2020,"[208502, 208620, 208720, 208801, 208802]",40123.16,13.71,7.64,0.0,21.68,0.0,0.84,2.42,53.71
399,245,2021,"[208502, 208620, 208720, 208801, 208802]",39531.95,13.01,11.64,0.0,25.31,0.0,0.38,2.66,46.98
400,245,2022,"[208502, 208620, 208720, 208801, 208802]",41881.1,11.32,12.1,0.0,25.39,0.0,0.35,3.02,47.83
401,246,2017,"[208401, 208801, 208902, 208903, 208904]",30083.88,6.24,4.88,0.14,3.7,0.0,0.84,2.0,82.2
402,246,2018,"[208401, 208801, 208902, 208903, 208904]",28317.19,6.34,5.8,0.19,4.46,0.0,0.85,1.42,80.94
403,246,2019,"[208401, 208801, 208902, 208903, 208904]",31735.25,4.74,6.78,0.14,3.32,0.0,0.98,1.49,82.56
404,246,2020,"[208401, 208801, 208902, 208903, 208904]",42286.22,2.77,6.03,0.0,3.79,0.0,1.0,1.63,84.77
405,246,2021,"[208401, 208801, 208902, 208903, 208904]",42171.45,3.44,8.67,0.0,3.28,0.0,0.11,0.02,84.48
406,246,2022,"[208401, 208801, 208902, 208903, 208904]",46575.48,2.62,7.0,0.0,4.19,0.0,0.1,0.24,85.85
407,247,2017,"[208401, 208903, 208904, 209104]",25592.73,2.36,3.09,0.0,6.97,0.0,0.0,0.1,87.48
408,247,2018,"[208401, 208903, 208904, 209104]",26595.44,2.9,2.66,0.0,6.91,0.0,0.0,0.1,87.43
409,247,2019,"[208401, 208903, 208904, 209104]",27282.57,2.6,1.54,0.0,7.37,0.0,0.0,0.01,88.48
410,247,2020,"[208401, 208903, 208904, 209104, 209105]",23105.66,3.08,2.62,0.0,9.92,0.0,0.0,0.27,84.11
411,247,2021,"[208401, 208903, 208904, 209104, 209105]",27033.73,2.61,2.19,0.0,10.57,0.0,0.0,0.5,84.12
412,247,2022,"[208401, 208903, 208904, 209104, 209105]",27249.43,2.04,1.82,0.08,10.69,0.0,0.0,1.05,84.33
413,248,2017,"[208301, 208302, 208401, 208904, 209103, 209104]",24806.22,3.0,4.43,0.0,2.83,0.37,0.0,0.09,89.28
414,248,2018,"[208301, 208302, 208401, 208904, 209103, 209104]",25531.64,2.88,4.76,0.0,2.35,0.29,0.05,0.29,89.37
415,248,2019,"[208301, 208302, 208401, 208904, 209103, 209104]",29789.82,2.71,6.66,0.0,2.04,0.0,0.07,0.52,88.0
416,248,2020,"[208301, 208302, 208401, 208904, 209103, 209104, 209105, 209201, 209202]",28799.72,2.75,7.75,0.0,2.53,0.0,0.07,0.55,86.33
417,248,2021,"[208301, 208302, 208401, 208904, 209103, 209104, 209105, 209201, 209202]",32963.77,2.67,7.45,0.0,1.48,0.0,0.08,0.37,87.95
418,248,2022,"[208301, 208302, 208401, 208904, 209103, 209104, 209105, 209201, 209202]",34067.26,3.39,6.9,0.0,2.8,0.0,0.08,0.35,86.48
419,249,2017,"[209103, 209300]",26330.85,1.29,3.22,0.0,1.76,0.58,0.0,0.0,93.14
420,249,2018,"[209103, 209300]",26032.07,1.64,3.4,0.0,1.01,0.46,0.0,0.01,93.48
421,249,2019,"[209103, 209300]",29510.82,1.76,5.11,0.0,1.04,0.0,0.0,0.33,91.76
422,249,2020,"[208001, 209103, 209106, 209201, 209202, 209300]",55349.34,17.18,10.49,0.0,21.72,1.46,0.01,5.9,43.23
423,249,2021,"[208001, 209103, 209106, 209201, 209202, 209300]",49098.18,14.94,13.56,0.0,19.99,1.83,0.28,10.71,38.7
424,249,2022,"[208001, 209103, 209106, 209201, 209202, 209300]",50643.39,16.57,14.29,0.0,18.3,0.0,0.28,1.79,48.76
425,251,2017,"[208620, 208720, 208802, 212204]",27256.34,9.5,5.5,0.0,9.76,0.0,0.0,0.0,75.22
426,251,2018,"[208620, 208720, 208802, 212204]",26491.5,11.77,3.1,0.0,5.23,0.0,0.0,0.01,79.9
427,251,2019,"[208620, 208720, 208802, 212204]",32753.12,14.87,2.79,0.0,4.76,0.0,0.0,0.01,77.57
428,251,2020,"[208620, 208720, 208802, 211123, 212204]",33499.16,16.61,2.84,0.0,5.2,0.0,0.0,0.01,75.33
429,251,2021,"[208620, 208720, 208802, 211123, 212204]",34415.03,16.28,3.87,0.0,5.99,0.01,0.0,0.01,73.85
430,251,2022,"[208620, 208720, 208802, 211123, 212204]",39142.39,8.73,4.45,0.0,8.09,0.0,0.79,0.29,77.64
431,256,2017,"[208902, 208903, 208904]",32398.31,0.95,0.5,0.0,4.4,0.0,0.0,0.0,94.14
432,256,2018,"[208902, 208903, 208904]",34886.02,1.15,1.71,0.0,5.6,0.0,0.0,0.0,91.54
433,256,2019,"[208902, 208903, 208904]",34551.59,1.75,2.72,0.0,4.94,0.0,0.0,0.0,90.58
434,256,2020,"[208902, 208903, 208904, 209105, 209106]",35298.98,2.92,3.2,0.0,4.03,0.0,0.0,0.0,89.84
435,256,2021,"[208902, 208903, 208904, 209105, 209106]",32262.24,2.22,5.02,0.0,4.05,0.0,0.0,0.0,88.71
436,256,2022,"[208902, 208903, 208904, 209105, 209106]",35501.08,2.02,6.27,0.0,4.4,0.0,0.0,0.0,87.31
437,257,2017,"[208902, 208904, 209103, 209104]",26052.45,3.2,3.78,0.0,4.55,0.11,0.0,0.11,88.26
438,257,2018,"[208902, 208904, 209103, 209104]",27767.6,3.06,4.26,0.0,4.69,0.08,0.06,0.32,87.53
439,257,2019,"[208902, 208904, 209103, 209104]",30540.17,2.92,5.43,0.0,4.28,0.0,0.07,0.38,86.92
440,257,2020,"[208902, 208904, 209103, 209104, 209105, 209106, 209201, 209202]",34651.67,9.64,16.06,0.0,16.49,0.0,0.0,2.55,55.25
441,257,2021,"[208902, 208904, 209103, 209104, 209105, 209106, 209201, 209202]",44736.39,12.77,9.61,0.0,16.24,0.0,0.22,2.01,59.15
442,257,2022,"[208902, 208904, 209103, 209104, 209105, 209106, 209201, 209202]",42738.46,11.48,15.02,0.0,17.86,0.0,0.4,0.32,54.93
443,261,2017,"[208720, 208801, 208802, 209401, 209402, 212202, 212204]",21472.98,6.43,7.81,0.0,11.51,0.12,0.0,2.16,71.97
