,Date,Reporting_District_ID,Arrest_Count,Call_Count,Month,Year
188048,2019-11-11,636,2,8.0,2019-11,2019
188049,2019-11-11,644,1,2.0,2019-11,2019
188050,2019-11-11,646,2,17.0,2019-11,2019
188051,2019-11-11,649,2,3.0,2019-11,2019
188052,2019-11-11,657,1,4.0,2019-11,2019
188053,2019-11-11,659,1,1.0,2019-11,2019
188054,2019-11-11,667,1,2.0,2019-11,2019
188055,2019-11-11,668,1,2.0,2019-11,2019
188056,2019-11-11,676,1,3.0,2019-11,2019
188057,2019-11-11,678,5,9.0,2019-11,2019
188058,2019-11-11,702,2,12.0,2019-11,2019
188059,2019-11-11,721,1,13.0,2019-11,2019
188060,2019-11-11,782,1,9.0,2019-11,2019
188061,2019-11-11,783,1,1.0,2019-11,2019
188062,2019-11-11,784,1,3.0,2019-11,2019
188063,2019-11-11,815,1,,2019-11,2019
188064,2019-11-11,841,1,5.0,2019-11,2019
188065,2019-11-11,857,1,1.0,2019-11,2019
188066,2019-11-11,883,3,2.0,2019-11,2019
188067,2019-11-11,884,1,2.0,2019-11,2019
188068,2019-11-11,889,1,2.0,2019-11,2019
188069,2019-11-11,891,2,1.0,2019-11,2019
188070,2019-11-11,899,2,5.0,2019-11,2019
188071,2019-11-11,904,3,7.0,2019-11,2019
188072,2019-11-11,911,2,10.0,2019-11,2019
188073,2019-11-11,915,1,2.0,2019-11,2019
188074,2019-11-11,935,2,3.0,2019-11,2019
188075,2019-11-11,963,1,6.0,2019-11,2019
188076,2019-11-11,964,3,5.0,2019-11,2019
188077,2019-11-11,979,1,,2019-11,2019
188078,2019-11-11,985,1,3.0,2019-11,2019
188079,2019-11-11,1007,1,5.0,2019-11,2019
188080,2019-11-11,1021,1,3.0,2019-11,2019
188081,2019-11-11,1025,1,3.0,2019-11,2019
188082,2019-11-11,1028,1,3.0,2019-11,2019
188083,2019-11-11,1031,1,5.0,2019-11,2019
188084,2019-11-11,1034,1,3.0,2019-11,2019
188085,2019-11-11,1039,1,13.0,2019-11,2019
188086,2019-11-11,1061,1,4.0,2019-11,2019
188087,2019-11-11,1063,1,8.0,2019-11,2019
188088,2019-11-11,1132,1,7.0,2019-11,2019
188089,2019-11-11,1136,1,3.0,2019-11,2019
188090,2019-11-11,1137,1,2.0,2019-11,2019
188091,2019-11-11,1139,2,,2019-11,2019
188092,2019-11-11,1181,1,4.0,2019-11,2019
188093,2019-11-11,1233,2,4.0,2019-11,2019
188094,2019-11-11,1249,2,7.0,2019-11,2019
188095,2019-11-11,1256,3,7.0,2019-11,2019
188096,2019-11-11,1258,1,1.0,2019-11,2019
188097,2019-11-11,1263,1,3.0,2019-11,2019
188098,2019-11-11,1268,1,7.0,2019-11,2019
188099,2019-11-11,1269,1,4.0,2019-11,2019
188100,2019-11-11,1307,4,7.0,2019-11,2019
188101,2019-11-11,1313,1,7.0,2019-11,2019
188102,2019-11-11,1317,1,9.0,2019-11,2019
188103,2019-11-11,1324,1,3.0,2019-11,2019
188104,2019-11-11,1333,3,1.0,2019-11,2019
188105,2019-11-11,1352,1,9.0,2019-11,2019
188106,2019-11-11,1361,1,6.0,2019-11,2019
188107,2019-11-11,1372,2,2.0,2019-11,2019
188108,2019-11-11,1412,1,5.0,2019-11,2019
188109,2019-11-11,1413,3,2.0,2019-11,2019
188110,2019-11-11,1431,2,7.0,2019-11,2019
188111,2019-11-11,1443,1,5.0,2019-11,2019
188112,2019-11-11,1452,1,,2019-11,2019
188113,2019-11-11,1454,1,6.0,2019-11,2019
188114,2019-11-11,1457,1,5.0,2019-11,2019
188115,2019-11-11,1465,1,3.0,2019-11,2019
188116,2019-11-11,1487,1,4.0,2019-11,2019
188117,2019-11-11,1488,3,7.0,2019-11,2019
188118,2019-11-11,1494,2,,2019-11,2019
188119,2019-11-11,1497,1,2.0,2019-11,2019
188120,2019-11-11,1505,1,1.0,2019-11,2019
188121,2019-11-11,1513,1,2.0,2019-11,2019
188122,2019-11-11,1519,2,4.0,2019-11,2019
188123,2019-11-11,1522,2,2.0,2019-11,2019
188124,2019-11-11,1529,1,4.0,2019-11,2019
188125,2019-11-11,1549,2,3.0,2019-11,2019
188126,2019-11-11,1587,2,,2019-11,2019
188127,2019-11-11,1601,1,3.0,2019-11,2019
188128,2019-11-11,1612,1,4.0,2019-11,2019
188129,2019-11-11,1634,1,,2019-11,2019
188130,2019-11-11,1641,1,1.0,2019-11,2019
188131,2019-11-11,1651,1,5.0,2019-11,2019
188132,2019-11-11,1653,1,2.0,2019-11,2019
188133,2019-11-11,1657,1,1.0,2019-11,2019
188134,2019-11-11,1663,1,3.0,2019-11,2019
188135,2019-11-11,1672,1,2.0,2019-11,2019
188136,2019-11-11,1681,1,2.0,2019-11,2019
188137,2019-11-11,1684,1,3.0,2019-11,2019
188138,2019-11-11,1687,1,1.0,2019-11,2019
188139,2019-11-11,1701,1,3.0,2019-11,2019
188140,2019-11-11,1715,1,3.0,2019-11,2019
188141,2019-11-11,1723,1,3.0,2019-11,2019
188142,2019-11-11,1756,1,3.0,2019-11,2019
188143,2019-11-11,1782,1,4.0,2019-11,2019
188144,2019-11-11,1821,1,9.0,2019-11,2019
188145,2019-11-11,1827,1,2.0,2019-11,2019
188146,2019-11-11,1841,1,4.0,2019-11,2019
188147,2019-11-11,1863,1,7.0,2019-11,2019
188148,2019-11-11,1921,2,3.0,2019-11,2019
188149,2019-11-11,1934,1,,2019-11,2019
188150,2019-11-11,1958,1,3.0,2019-11,2019
188151,2019-11-11,1959,2,3.0,2019-11,2019
188152,2019-11-11,1975,1,1.0,2019-11,2019
188153,2019-11-11,1985,1,12.0,2019-11,2019
188154,2019-11-11,1994,1,6.0,2019-11,2019
188155,2019-11-11,1998,1,2.0,2019-11,2019
188156,2019-11-11,2015,1,6.0,2019-11,2019
188157,2019-11-11,2029,1,7.0,2019-11,2019
188158,2019-11-11,2031,1,2.0,2019-11,2019
188159,2019-11-11,2049,1,2.0,2019-11,2019
188160,2019-11-11,2062,1,4.0,2019-11,2019
188161,2019-11-11,2093,1,4.0,2019-11,2019
188162,2019-11-11,2107,1,4.0,2019-11,2019
188163,2019-11-11,2136,2,6.0,2019-11,2019
188164,2019-11-12,119,3,6.0,2019-11,2019
188165,2019-11-12,123,1,,2019-11,2019
188166,2019-11-12,135,1,3.0,2019-11,2019
188167,2019-11-12,143,1,1.0,2019-11,2019
188168,2019-11-12,153,1,6.0,2019-11,2019
188169,2019-11-12,156,1,6.0,2019-11,2019
188170,2019-11-12,158,4,6.0,2019-11,2019
188171,2019-11-12,159,1,3.0,2019-11,2019
188172,2019-11-12,162,3,5.0,2019-11,2019
188173,2019-11-12,176,1,,2019-11,2019
188174,2019-11-12,217,1,4.0,2019-11,2019
188175,2019-11-12,238,2,4.0,2019-11,2019
188176,2019-11-12,245,1,9.0,2019-11,2019
188177,2019-11-12,246,1,2.0,2019-11,2019
188178,2019-11-12,251,1,5.0,2019-11,2019
188179,2019-11-12,257,1,6.0,2019-11,2019
188180,2019-11-12,299,1,3.0,2019-11,2019
188181,2019-11-12,309,1,,2019-11,2019
188182,2019-11-12,318,1,1.0,2019-11,2019
188183,2019-11-12,321,3,5.0,2019-11,2019
188184,2019-11-12,334,1,6.0,2019-11,2019
188185,2019-11-12,363,1,9.0,2019-11,2019
188186,2019-11-12,373,3,3.0,2019-11,2019
188187,2019-11-12,378,1,5.0,2019-11,2019
188188,2019-11-12,379,5,1.0,2019-11,2019
188189,2019-11-12,394,1,2.0,2019-11,2019
188190,2019-11-12,395,2,8.0,2019-11,2019
188191,2019-11-12,415,1,2.0,2019-11,2019
188192,2019-11-12,418,2,,2019-11,2019
188193,2019-11-12,448,1,,2019-11,2019
188194,2019-11-12,461,1,3.0,2019-11,2019
188195,2019-11-12,471,1,2.0,2019-11,2019
188196,2019-11-12,504,2,3.0,2019-11,2019
188197,2019-11-12,513,1,5.0,2019-11,2019
188198,2019-11-12,523,1,,2019-11,2019
188199,2019-11-12,529,1,4.0,2019-11,2019
188200,2019-11-12,555,2,3.0,2019-11,2019
188201,2019-11-12,564,1,4.0,2019-11,2019
188202,2019-11-12,632,2,8.0,2019-11,2019
188203,2019-11-12,636,2,6.0,2019-11,2019
188204,2019-11-12,637,1,3.0,2019-11,2019
188205,2019-11-12,642,1,4.0,2019-11,2019
188206,2019-11-12,644,4,7.0,2019-11,2019
188207,2019-11-12,645,3,10.0,2019-11,2019
188208,2019-11-12,646,4,18.0,2019-11,2019
188209,2019-11-12,647,1,7.0,2019-11,2019
188210,2019-11-12,663,1,3.0,2019-11,2019
188211,2019-11-12,666,1,12.0,2019-11,2019
188212,2019-11-12,701,1,5.0,2019-11,2019
188213,2019-11-12,702,1,9.0,2019-11,2019
188214,2019-11-12,721,2,5.0,2019-11,2019
188215,2019-11-12,884,1,3.0,2019-11,2019
188216,2019-11-12,892,4,2.0,2019-11,2019
188217,2019-11-12,898,1,2.0,2019-11,2019
188218,2019-11-12,901,2,1.0,2019-11,2019
188219,2019-11-12,931,1,1.0,2019-11,2019
188220,2019-11-12,935,8,,2019-11,2019
188221,2019-11-12,957,1,1.0,2019-11,2019
188222,2019-11-12,985,2,6.0,2019-11,2019
188223,2019-11-12,989,1,2.0,2019-11,2019
188224,2019-11-12,1001,1,2.0,2019-11,2019
188225,2019-11-12,1005,1,1.0,2019-11,2019
188226,2019-11-12,1008,1,6.0,2019-11,2019
188227,2019-11-12,1023,1,3.0,2019-11,2019
188228,2019-11-12,1025,1,5.0,2019-11,2019
188229,2019-11-12,1047,1,2.0,2019-11,2019
188230,2019-11-12,1067,2,4.0,2019-11,2019
188231,2019-11-12,1133,1,4.0,2019-11,2019
188232,2019-11-12,1149,1,3.0,2019-11,2019
188233,2019-11-12,1151,1,6.0,2019-11,2019
188234,2019-11-12,1178,1,,2019-11,2019
188235,2019-11-12,1179,2,5.0,2019-11,2019
188236,2019-11-12,1181,1,5.0,2019-11,2019
188237,2019-11-12,1203,3,1.0,2019-11,2019
188238,2019-11-12,1218,2,8.0,2019-11,2019
188239,2019-11-12,1232,3,4.0,2019-11,2019
188240,2019-11-12,1233,3,6.0,2019-11,2019
188241,2019-11-12,1249,7,8.0,2019-11,2019
188242,2019-11-12,1256,2,7.0,2019-11,2019
188243,2019-11-12,1258,2,5.0,2019-11,2019
188244,2019-11-12,1259,1,5.0,2019-11,2019
188245,2019-11-12,1266,1,4.0,2019-11,2019
188246,2019-11-12,1267,1,6.0,2019-11,2019
188247,2019-11-12,1268,2,6.0,2019-11,2019
188248,2019-11-12,1303,1,1.0,2019-11,2019
188249,2019-11-12,1333,2,5.0,2019-11,2019
188250,2019-11-12,1353,1,5.0,2019-11,2019
188251,2019-11-12,1362,1,3.0,2019-11,2019
188252,2019-11-12,1363,1,1.0,2019-11,2019
188253,2019-11-12,1375,1,2.0,2019-11,2019
188254,2019-11-12,1381,2,2.0,2019-11,2019
188255,2019-11-12,1383,1,6.0,2019-11,2019
188256,2019-11-12,1393,1,,2019-11,2019
188257,2019-11-12,1408,1,,2019-11,2019
188258,2019-11-12,1412,4,3.0,2019-11,2019
188259,2019-11-12,1413,4,3.0,2019-11,2019
188260,2019-11-12,1415,1,4.0,2019-11,2019
188261,2019-11-12,1431,1,10.0,2019-11,2019
188262,2019-11-12,1441,2,3.0,2019-11,2019
188263,2019-11-12,1449,1,3.0,2019-11,2019
188264,2019-11-12,1456,2,1.0,2019-11,2019
188265,2019-11-12,1457,2,,2019-11,2019
188266,2019-11-12,1458,1,,2019-11,2019
188267,2019-11-12,1479,1,2.0,2019-11,2019
188268,2019-11-12,1488,2,2.0,2019-11,2019
188269,2019-11-12,1494,1,,2019-11,2019
188270,2019-11-12,1526,1,1.0,2019-11,2019
188271,2019-11-12,1527,2,3.0,2019-11,2019
188272,2019-11-12,1535,2,10.0,2019-11,2019
188273,2019-11-12,1539,1,7.0,2019-11,2019
188274,2019-11-12,1547,1,1.0,2019-11,2019
188275,2019-11-12,1549,1,6.0,2019-11,2019
188276,2019-11-12,1585,2,9.0,2019-11,2019
188277,2019-11-12,1589,1,4.0,2019-11,2019
188278,2019-11-12,1599,1,3.0,2019-11,2019
188279,2019-11-12,1643,1,3.0,2019-11,2019
188280,2019-11-12,1653,1,1.0,2019-11,2019
188281,2019-11-12,1654,1,3.0,2019-11,2019
188282,2019-11-12,1681,1,1.0,2019-11,2019
188283,2019-11-12,1735,1,4.0,2019-11,2019
188284,2019-11-12,1737,1,2.0,2019-11,2019
188285,2019-11-12,1756,1,1.0,2019-11,2019
188286,2019-11-12,1761,1,4.0,2019-11,2019
188287,2019-11-12,1771,1,1.0,2019-11,2019
188288,2019-11-12,1802,1,7.0,2019-11,2019
188289,2019-11-12,1822,1,7.0,2019-11,2019
188290,2019-11-12,1863,1,5.0,2019-11,2019
188291,2019-11-12,1864,1,4.0,2019-11,2019
188292,2019-11-12,1902,1,1.0,2019-11,2019
188293,2019-11-12,1909,1,1.0,2019-11,2019
188294,2019-11-12,1913,1,1.0,2019-11,2019
188295,2019-11-12,1927,1,,2019-11,2019
188296,2019-11-12,1969,1,2.0,2019-11,2019
188297,2019-11-12,1987,1,1.0,2019-11,2019
188298,2019-11-12,1989,1,,2019-11,2019
188299,2019-11-12,1995,1,3.0,2019-11,2019
188300,2019-11-12,1998,1,5.0,2019-11,2019
188301,2019-11-12,2033,1,9.0,2019-11,2019
188302,2019-11-12,2038,1,1.0,2019-11,2019
188303,2019-11-12,2069,1,7.0,2019-11,2019
188304,2019-11-12,2071,1,2.0,2019-11,2019
188305,2019-11-12,2118,1,5.0,2019-11,2019
188306,2019-11-12,2126,1,1.0,2019-11,2019
188307,2019-11-12,2143,1,6.0,2019-11,2019
188308,2019-11-12,2156,1,6.0,2019-11,2019
188309,2019-11-12,2189,1,7.0,2019-11,2019
188310,2019-11-13,119,6,4.0,2019-11,2019
188311,2019-11-13,124,1,6.0,2019-11,2019
188312,2019-11-13,127,1,1.0,2019-11,2019
188313,2019-11-13,138,3,9.0,2019-11,2019
188314,2019-11-13,139,2,1.0,2019-11,2019
188315,2019-11-13,143,1,3.0,2019-11,2019
188316,2019-11-13,148,4,10.0,2019-11,2019
188317,2019-11-13,155,5,3.0,2019-11,2019
188318,2019-11-13,156,3,5.0,2019-11,2019
188319,2019-11-13,157,1,9.0,2019-11,2019
188320,2019-11-13,158,3,5.0,2019-11,2019
188321,2019-11-13,162,2,6.0,2019-11,2019
188322,2019-11-13,164,1,1.0,2019-11,2019
188323,2019-11-13,166,2,4.0,2019-11,2019
188324,2019-11-13,176,1,3.0,2019-11,2019
188325,2019-11-13,195,2,4.0,2019-11,2019
188326,2019-11-13,201,1,7.0,2019-11,2019
188327,2019-11-13,215,1,,2019-11,2019
188328,2019-11-13,218,1,3.0,2019-11,2019
188329,2019-11-13,235,2,6.0,2019-11,2019
188330,2019-11-13,236,2,5.0,2019-11,2019
188331,2019-11-13,241,1,2.0,2019-11,2019
188332,2019-11-13,245,1,8.0,2019-11,2019
188333,2019-11-13,246,3,4.0,2019-11,2019
188334,2019-11-13,247,1,6.0,2019-11,2019
188335,2019-11-13,248,1,1.0,2019-11,2019
188336,2019-11-13,256,1,4.0,2019-11,2019
188337,2019-11-13,257,1,3.0,2019-11,2019
188338,2019-11-13,265,2,6.0,2019-11,2019
188339,2019-11-13,285,1,1.0,2019-11,2019
188340,2019-11-13,295,1,2.0,2019-11,2019
188341,2019-11-13,299,1,2.0,2019-11,2019
188342,2019-11-13,315,1,2.0,2019-11,2019
188343,2019-11-13,317,1,2.0,2019-11,2019
188344,2019-11-13,319,1,2.0,2019-11,2019
188345,2019-11-13,328,2,1.0,2019-11,2019
188346,2019-11-13,329,1,2.0,2019-11,2019
188347,2019-11-13,331,1,5.0,2019-11,2019
188348,2019-11-13,334,2,6.0,2019-11,2019
188349,2019-11-13,338,1,1.0,2019-11,2019
188350,2019-11-13,356,1,1.0,2019-11,2019
188351,2019-11-13,357,2,2.0,2019-11,2019
188352,2019-11-13,393,1,5.0,2019-11,2019
188353,2019-11-13,426,2,,2019-11,2019
188354,2019-11-13,438,2,2.0,2019-11,2019
188355,2019-11-13,497,2,5.0,2019-11,2019
188356,2019-11-13,509,1,4.0,2019-11,2019
188357,2019-11-13,516,2,3.0,2019-11,2019
188358,2019-11-13,519,1,3.0,2019-11,2019
188359,2019-11-13,523,1,,2019-11,2019
188360,2019-11-13,525,1,2.0,2019-11,2019
188361,2019-11-13,529,1,4.0,2019-11,2019
188362,2019-11-13,531,2,2.0,2019-11,2019
188363,2019-11-13,532,1,1.0,2019-11,2019
188364,2019-11-13,563,1,4.0,2019-11,2019
188365,2019-11-13,564,1,4.0,2019-11,2019
188366,2019-11-13,566,4,3.0,2019-11,2019
188367,2019-11-13,567,1,1.0,2019-11,2019
188368,2019-11-13,628,1,9.0,2019-11,2019
188369,2019-11-13,636,7,11.0,2019-11,2019
188370,2019-11-13,637,4,2.0,2019-11,2019
188371,2019-11-13,642,2,3.0,2019-11,2019
188372,2019-11-13,645,2,14.0,2019-11,2019
188373,2019-11-13,646,2,8.0,2019-11,2019
188374,2019-11-13,647,1,4.0,2019-11,2019
188375,2019-11-13,679,1,,2019-11,2019
188376,2019-11-13,705,1,2.0,2019-11,2019
188377,2019-11-13,743,5,3.0,2019-11,2019
188378,2019-11-13,763,1,5.0,2019-11,2019
188379,2019-11-13,782,1,5.0,2019-11,2019
188380,2019-11-13,784,1,5.0,2019-11,2019
188381,2019-11-13,836,2,3.0,2019-11,2019
188382,2019-11-13,853,1,2.0,2019-11,2019
188383,2019-11-13,883,1,3.0,2019-11,2019
188384,2019-11-13,889,1,4.0,2019-11,2019
188385,2019-11-13,901,1,4.0,2019-11,2019
188386,2019-11-13,935,10,3.0,2019-11,2019
188387,2019-11-13,941,1,9.0,2019-11,2019
188388,2019-11-13,964,1,3.0,2019-11,2019
188389,2019-11-13,1004,1,2.0,2019-11,2019
188390,2019-11-13,1018,1,6.0,2019-11,2019
188391,2019-11-13,1023,2,9.0,2019-11,2019
188392,2019-11-13,1035,1,6.0,2019-11,2019
188393,2019-11-13,1079,1,2.0,2019-11,2019
188394,2019-11-13,1101,1,1.0,2019-11,2019
188395,2019-11-13,1102,3,5.0,2019-11,2019
188396,2019-11-13,1124,1,3.0,2019-11,2019
188397,2019-11-13,1128,1,,2019-11,2019
188398,2019-11-13,1138,1,1.0,2019-11,2019
188399,2019-11-13,1144,1,3.0,2019-11,2019
188400,2019-11-13,1148,1,3.0,2019-11,2019
188401,2019-11-13,1151,1,9.0,2019-11,2019
188402,2019-11-13,1171,3,4.0,2019-11,2019
188403,2019-11-13,1177,2,3.0,2019-11,2019
188404,2019-11-13,1208,1,4.0,2019-11,2019
188405,2019-11-13,1239,1,7.0,2019-11,2019
188406,2019-11-13,1242,1,2.0,2019-11,2019
188407,2019-11-13,1249,7,4.0,2019-11,2019
188408,2019-11-13,1251,2,5.0,2019-11,2019
188409,2019-11-13,1258,1,2.0,2019-11,2019
188410,2019-11-13,1266,1,1.0,2019-11,2019
188411,2019-11-13,1303,1,1.0,2019-11,2019
188412,2019-11-13,1307,2,4.0,2019-11,2019
188413,2019-11-13,1309,6,8.0,2019-11,2019
188414,2019-11-13,1323,1,2.0,2019-11,2019
188415,2019-11-13,1325,1,,2019-11,2019
188416,2019-11-13,1331,7,3.0,2019-11,2019
188417,2019-11-13,1333,1,3.0,2019-11,2019
188418,2019-11-13,1341,1,3.0,2019-11,2019
188419,2019-11-13,1345,1,2.0,2019-11,2019
188420,2019-11-13,1353,2,3.0,2019-11,2019
188421,2019-11-13,1373,1,,2019-11,2019
188422,2019-11-13,1381,1,,2019-11,2019
188423,2019-11-13,1383,1,6.0,2019-11,2019
188424,2019-11-13,1385,1,3.0,2019-11,2019
188425,2019-11-13,1393,1,1.0,2019-11,2019
188426,2019-11-13,1409,1,1.0,2019-11,2019
188427,2019-11-13,1412,1,11.0,2019-11,2019
188428,2019-11-13,1414,1,7.0,2019-11,2019
188429,2019-11-13,1431,3,12.0,2019-11,2019
188430,2019-11-13,1441,1,8.0,2019-11,2019
188431,2019-11-13,1445,1,6.0,2019-11,2019
188432,2019-11-13,1451,1,,2019-11,2019
188433,2019-11-13,1458,1,4.0,2019-11,2019
188434,2019-11-13,1494,4,2.0,2019-11,2019
188435,2019-11-13,1496,1,1.0,2019-11,2019
188436,2019-11-13,1514,1,1.0,2019-11,2019
188437,2019-11-13,1516,8,6.0,2019-11,2019
188438,2019-11-13,1517,1,1.0,2019-11,2019
188439,2019-11-13,1521,1,1.0,2019-11,2019
188440,2019-11-13,1524,3,,2019-11,2019
188441,2019-11-13,1525,2,7.0,2019-11,2019
188442,2019-11-13,1549,2,2.0,2019-11,2019
188443,2019-11-13,1555,1,9.0,2019-11,2019
188444,2019-11-13,1559,1,2.0,2019-11,2019
188445,2019-11-13,1581,1,1.0,2019-11,2019
188446,2019-11-13,1595,1,3.0,2019-11,2019
188447,2019-11-13,1618,1,1.0,2019-11,2019
188448,2019-11-13,1621,1,3.0,2019-11,2019
188449,2019-11-13,1658,2,2.0,2019-11,2019
188450,2019-11-13,1672,1,3.0,2019-11,2019
188451,2019-11-13,1735,1,2.0,2019-11,2019
188452,2019-11-13,1745,13,5.0,2019-11,2019
188453,2019-11-13,1764,1,6.0,2019-11,2019
188454,2019-11-13,1773,1,1.0,2019-11,2019
188455,2019-11-13,1777,1,1.0,2019-11,2019
188456,2019-11-13,1779,1,3.0,2019-11,2019
188457,2019-11-13,1804,2,4.0,2019-11,2019
188458,2019-11-13,1824,1,5.0,2019-11,2019
188459,2019-11-13,1832,2,3.0,2019-11,2019
188460,2019-11-13,1841,1,2.0,2019-11,2019
188461,2019-11-13,1846,1,3.0,2019-11,2019
188462,2019-11-13,1904,2,3.0,2019-11,2019
188463,2019-11-13,1915,1,2.0,2019-11,2019
188464,2019-11-13,1921,1,2.0,2019-11,2019
188465,2019-11-13,1934,2,1.0,2019-11,2019
188466,2019-11-13,1944,2,4.0,2019-11,2019
188467,2019-11-13,1945,1,,2019-11,2019
188468,2019-11-13,1984,1,3.0,2019-11,2019
188469,2019-11-13,1987,1,2.0,2019-11,2019
188470,2019-11-13,1991,1,4.0,2019-11,2019
188471,2019-11-13,2011,1,3.0,2019-11,2019
188472,2019-11-13,2017,1,4.0,2019-11,2019
188473,2019-11-13,2022,2,3.0,2019-11,2019
188474,2019-11-13,2027,1,12.0,2019-11,2019
188475,2019-11-13,2029,1,3.0,2019-11,2019
188476,2019-11-13,2036,1,5.0,2019-11,2019
188477,2019-11-13,2046,2,3.0,2019-11,2019
188478,2019-11-13,2053,1,1.0,2019-11,2019
188479,2019-11-13,2056,1,4.0,2019-11,2019
188480,2019-11-13,2099,1,2.0,2019-11,2019
188481,2019-11-13,2114,1,1.0,2019-11,2019
188482,2019-11-13,2148,1,1.0,2019-11,2019
188483,2019-11-13,2149,1,3.0,2019-11,2019
188484,2019-11-13,2155,2,4.0,2019-11,2019
188485,2019-11-13,2156,3,5.0,2019-11,2019
188486,2019-11-13,2189,1,4.0,2019-11,2019
188487,2019-11-14,111,1,10.0,2019-11,2019
188488,2019-11-14,119,4,7.0,2019-11,2019
188489,2019-11-14,124,1,1.0,2019-11,2019
188490,2019-11-14,127,2,,2019-11,2019
188491,2019-11-14,138,3,5.0,2019-11,2019
188492,2019-11-14,143,1,2.0,2019-11,2019
188493,2019-11-14,145,1,1.0,2019-11,2019
188494,2019-11-14,152,2,9.0,2019-11,2019
188495,2019-11-14,156,2,6.0,2019-11,2019
188496,2019-11-14,157,3,4.0,2019-11,2019
188497,2019-11-14,158,2,4.0,2019-11,2019
188498,2019-11-14,162,2,8.0,2019-11,2019
188499,2019-11-14,163,1,2.0,2019-11,2019
188500,2019-11-14,191,1,2.0,2019-11,2019
188501,2019-11-14,236,1,4.0,2019-11,2019
188502,2019-11-14,245,5,8.0,2019-11,2019
188503,2019-11-14,246,3,8.0,2019-11,2019
188504,2019-11-14,261,1,2.0,2019-11,2019
188505,2019-11-14,265,1,2.0,2019-11,2019
188506,2019-11-14,279,1,2.0,2019-11,2019
188507,2019-11-14,299,1,2.0,2019-11,2019
188508,2019-11-14,309,1,,2019-11,2019
188509,2019-11-14,362,1,7.0,2019-11,2019
188510,2019-11-14,363,1,13.0,2019-11,2019
188511,2019-11-14,375,1,8.0,2019-11,2019
188512,2019-11-14,393,1,4.0,2019-11,2019
188513,2019-11-14,395,4,5.0,2019-11,2019
188514,2019-11-14,396,2,4.0,2019-11,2019
188515,2019-11-14,412,1,,2019-11,2019
188516,2019-11-14,424,2,3.0,2019-11,2019
188517,2019-11-14,438,1,2.0,2019-11,2019
188518,2019-11-14,445,1,3.0,2019-11,2019
188519,2019-11-14,453,1,4.0,2019-11,2019
188520,2019-11-14,459,3,1.0,2019-11,2019
188521,2019-11-14,506,1,2.0,2019-11,2019
188522,2019-11-14,515,1,3.0,2019-11,2019
188523,2019-11-14,529,1,7.0,2019-11,2019
188524,2019-11-14,558,1,4.0,2019-11,2019
188525,2019-11-14,589,1,1.0,2019-11,2019
188526,2019-11-14,636,16,7.0,2019-11,2019
188527,2019-11-14,637,2,5.0,2019-11,2019
188528,2019-11-14,639,1,2.0,2019-11,2019
188529,2019-11-14,645,1,18.0,2019-11,2019
188530,2019-11-14,646,2,18.0,2019-11,2019
188531,2019-11-14,647,1,6.0,2019-11,2019
188532,2019-11-14,666,1,5.0,2019-11,2019
188533,2019-11-14,667,1,3.0,2019-11,2019
188534,2019-11-14,678,1,3.0,2019-11,2019
188535,2019-11-14,702,1,8.0,2019-11,2019
188536,2019-11-14,706,1,6.0,2019-11,2019
188537,2019-11-14,743,2,4.0,2019-11,2019
188538,2019-11-14,747,1,1.0,2019-11,2019
188539,2019-11-14,765,2,14.0,2019-11,2019
188540,2019-11-14,775,1,3.0,2019-11,2019
188541,2019-11-14,776,1,3.0,2019-11,2019
188542,2019-11-14,782,1,7.0,2019-11,2019
188543,2019-11-14,806,1,,2019-11,2019
188544,2019-11-14,853,1,7.0,2019-11,2019
188545,2019-11-14,854,1,1.0,2019-11,2019
188546,2019-11-14,855,1,2.0,2019-11,2019
188547,2019-11-14,858,1,7.0,2019-11,2019
188548,2019-11-14,859,1,8.0,2019-11,2019
188549,2019-11-14,891,1,,2019-11,2019
188550,2019-11-14,904,2,3.0,2019-11,2019
188551,2019-11-14,911,2,5.0,2019-11,2019
188552,2019-11-14,933,2,9.0,2019-11,2019
188553,2019-11-14,935,6,8.0,2019-11,2019
188554,2019-11-14,943,1,10.0,2019-11,2019
188555,2019-11-14,1008,2,5.0,2019-11,2019
188556,2019-11-14,1015,1,4.0,2019-11,2019
188557,2019-11-14,1018,1,5.0,2019-11,2019
188558,2019-11-14,1035,1,3.0,2019-11,2019
188559,2019-11-14,1039,2,6.0,2019-11,2019
188560,2019-11-14,1118,1,3.0,2019-11,2019
188561,2019-11-14,1123,1,1.0,2019-11,2019
188562,2019-11-14,1138,1,1.0,2019-11,2019
188563,2019-11-14,1149,1,,2019-11,2019
188564,2019-11-14,1169,1,2.0,2019-11,2019
188565,2019-11-14,1179,1,,2019-11,2019
188566,2019-11-14,1181,1,1.0,2019-11,2019
188567,2019-11-14,1186,1,1.0,2019-11,2019
188568,2019-11-14,1233,1,9.0,2019-11,2019
188569,2019-11-14,1235,1,7.0,2019-11,2019
188570,2019-11-14,1248,1,8.0,2019-11,2019
188571,2019-11-14,1249,1,2.0,2019-11,2019
188572,2019-11-14,1258,1,2.0,2019-11,2019
188573,2019-11-14,1265,1,13.0,2019-11,2019
188574,2019-11-14,1269,1,5.0,2019-11,2019
188575,2019-11-14,1307,1,2.0,2019-11,2019
188576,2019-11-14,1309,1,4.0,2019-11,2019
188577,2019-11-14,1325,1,1.0,2019-11,2019
